,bay_top1,bay_top2,bay_top3,gnt_top1,gnt_top2,gnt_top3,match
3339,0,1,2,4,3,0,False
3340,0,1,2,4,0,3,False
3341,4,3,1,0,4,3,False
3342,0,1,2,4,3,0,False
3343,0,1,2,4,3,0,False
3344,0,1,2,0,4,3,False
3345,0,1,2,4,3,0,False
3346,0,1,2,4,2,3,False
3347,4,0,1,0,4,3,False
3348,0,1,2,0,4,3,False
3349,0,1,2,4,0,3,False
3350,0,1,2,4,3,0,False
3351,0,1,2,0,3,4,False
3352,1,2,3,3,0,4,False
3353,4,1,3,0,1,4,False
3354,0,1,2,4,3,0,False
3355,1,4,0,0,2,3,False
3356,0,1,2,0,3,4,False
3357,0,1,2,4,1,0,False
3358,1,0,2,4,0,3,False
3359,1,2,3,4,0,3,False
3360,0,1,2,3,4,0,False
3361,3,0,1,0,1,3,True
3362,1,2,3,0,4,3,False
3363,4,1,3,0,4,1,False
3364,0,1,2,4,0,3,False
3365,0,1,2,0,4,1,False
3366,1,2,3,0,1,4,False
3367,0,1,2,0,4,3,False
3368,0,1,2,4,3,0,False
3369,1,2,3,0,4,3,False
3370,1,0,2,4,3,0,False
3371,2,3,1,4,3,1,False
3372,3,0,2,4,3,1,False
3373,0,1,2,0,3,4,False
3374,2,4,0,4,0,3,False
3375,0,2,1,4,0,3,False
3376,1,2,3,0,1,3,False
3377,1,2,3,4,3,0,False
3378,0,2,4,4,0,3,False
3379,1,2,3,4,3,1,False
3380,1,0,2,0,4,3,False
3381,0,1,2,0,3,4,False
3382,0,1,2,4,1,0,False
3383,0,1,3,0,3,2,False
3384,3,1,2,4,0,3,False
3385,0,1,2,0,4,3,False
3386,0,1,3,4,0,3,False
3387,2,3,4,4,3,0,False
3388,1,3,2,4,3,0,False
3389,0,1,2,4,3,0,False
3390,0,1,2,4,0,3,False
3391,0,1,2,0,4,3,False
3392,1,2,3,4,1,0,False
3393,1,0,2,4,0,1,False
3394,2,0,1,0,4,3,False
3395,0,3,4,4,3,0,True
3396,0,1,2,4,0,1,False
3397,2,1,3,0,1,4,False
3398,1,2,3,0,4,3,False
3399,0,1,2,3,4,1,False
3400,1,2,3,0,4,3,False
3401,0,1,2,0,4,3,False
3402,0,1,2,4,0,3,False
3403,1,3,4,0,1,3,False
3404,1,2,3,0,1,3,False
3405,1,3,4,4,3,0,False
3406,0,1,2,0,4,3,False
3407,1,0,2,4,3,0,False
3408,3,0,1,4,3,0,False
3409,0,1,2,0,4,2,False
3410,2,4,0,3,4,0,False
3411,0,3,1,4,0,3,False
3412,0,1,2,4,3,0,False
3413,1,3,4,4,3,0,False
3414,1,2,3,3,0,4,False
3415,1,2,4,4,1,0,False
3416,0,4,1,0,4,1,True
3417,1,4,0,0,4,3,False
3418,1,4,0,0,4,3,False
3419,4,0,1,0,4,3,False
3420,2,0,1,4,3,0,False
3421,1,2,4,3,4,0,False
3422,0,1,2,0,2,3,False
3423,0,1,2,4,3,0,False
3424,3,1,4,0,3,4,False
3425,0,1,2,4,0,3,False
3426,0,1,2,4,0,1,False
3427,0,1,2,4,0,3,False
3428,2,4,1,0,3,1,False
3429,0,1,2,4,1,3,False
3430,1,2,3,4,3,0,False
3431,3,1,2,4,0,3,False
3432,1,2,4,4,3,0,False
3433,1,2,4,0,3,4,False
3434,1,3,4,4,3,0,False
3435,3,0,1,0,4,3,False
3436,1,2,4,4,3,1,False
3437,0,1,2,4,1,0,False
3438,0,1,2,0,4,3,False
3439,0,2,3,4,1,0,False
3440,0,1,2,4,3,0,False
3441,3,0,1,3,0,4,False
3442,0,3,4,4,0,3,True
3443,0,1,2,4,0,3,False
3444,1,2,3,4,3,0,False
3445,1,2,4,3,0,4,False
3446,0,1,2,3,4,1,False
3447,0,1,2,0,4,3,False
3448,2,1,0,0,3,4,False
3449,0,1,2,4,0,1,False
3450,2,3,4,3,4,0,False
3451,1,4,3,0,4,3,False
3452,2,0,1,0,4,3,False
3453,0,1,2,3,4,0,False
3454,0,1,3,0,4,2,False
3455,2,4,0,3,0,1,False
3456,0,1,2,3,4,0,False
3457,1,4,3,0,3,4,False
3458,1,3,4,0,3,4,False
3459,0,1,2,4,3,0,False
3460,0,1,2,3,4,0,False
3461,0,1,2,4,3,0,False
3462,1,2,4,0,3,4,False
3463,0,1,2,4,3,0,False
3464,1,3,4,4,0,3,False
3465,2,0,1,4,3,0,False
3466,0,1,2,4,0,3,False
3467,3,0,2,4,3,0,False
3468,1,2,3,4,0,1,False
3469,1,2,3,3,0,4,False
3470,0,3,1,4,0,3,False
3471,0,1,2,3,0,4,False
3472,2,0,1,0,4,3,False
3473,0,1,2,3,0,1,False
3474,1,2,3,0,4,1,False
3475,0,1,4,0,4,3,False
3476,0,3,2,4,0,3,False
3477,0,2,1,0,4,3,False
3478,3,0,1,4,3,0,False
3479,1,2,3,0,4,1,False
3480,1,2,3,0,1,4,False
3481,1,2,3,4,3,0,False
3482,0,1,2,4,3,0,False
3483,0,1,2,4,0,3,False
3484,0,1,2,3,0,4,False
3485,0,1,2,0,4,3,False
3486,1,2,0,3,4,0,False
3487,0,1,2,0,3,4,False
3488,1,2,3,3,4,1,False
3489,0,1,2,4,1,3,False
3490,0,1,2,4,0,3,False
3491,2,1,4,0,4,3,False
3492,0,1,2,0,4,3,False
3493,0,1,2,4,1,0,False
3494,2,4,0,3,4,0,False
3495,1,2,3,0,3,4,False
3496,0,2,1,4,0,3,False
3497,2,3,1,3,4,0,False
3498,3,0,1,4,0,3,False
3499,0,1,2,4,3,0,False
3500,1,3,4,0,4,3,False
3501,0,1,2,3,4,0,False
3502,0,3,4,4,0,3,True
3503,0,1,2,3,1,4,False
3504,0,1,2,1,0,4,False
3505,0,1,2,4,3,0,False
3506,3,0,1,3,0,4,False
3507,0,1,2,4,3,0,False
3508,0,1,2,1,4,0,False
3509,0,2,1,4,3,0,False
3510,0,1,2,4,3,0,False
3511,2,4,0,3,4,0,False
3512,0,2,1,3,0,1,False
3513,1,2,3,4,1,3,False
3514,2,1,3,0,3,1,False
3515,0,3,1,4,1,0,False
3516,0,2,4,4,0,3,False
3517,0,2,1,0,4,3,False
3518,0,1,2,4,3,0,False
3519,0,1,2,0,4,3,False
3520,0,1,2,4,0,3,False
3521,0,1,2,4,3,0,False
3522,0,1,2,3,4,1,False
3523,1,2,3,0,4,3,False
3524,0,3,4,4,3,1,False
3525,2,0,1,4,3,0,False
3526,1,3,4,0,3,4,False
3527,2,4,0,4,1,2,False
3528,0,1,2,3,4,0,False
3529,1,3,4,0,3,4,False
3530,0,1,2,3,0,4,False
3531,1,2,4,3,4,1,False
3532,2,4,0,3,0,1,False
3533,2,0,1,4,3,0,False
3534,0,1,2,3,4,0,False
3535,2,4,0,3,4,0,False
3536,1,2,3,0,3,1,False
3537,0,1,2,4,3,1,False
3538,2,0,1,4,1,0,False
3539,0,3,1,3,4,0,False
3540,0,1,2,4,0,3,False
3541,0,1,2,0,3,4,False
3542,0,2,3,4,0,3,False
3543,2,4,0,4,3,0,False
3544,1,2,3,4,3,0,False
3545,2,0,1,4,0,3,False
3546,2,0,1,4,3,0,False
3547,0,1,2,0,3,4,False
3548,0,1,2,0,3,4,False
3549,2,4,0,3,4,0,False
3550,0,1,2,0,2,1,True
3551,3,0,1,3,4,0,False
3552,1,3,4,4,3,0,False
3553,1,3,4,3,0,1,False
3554,0,4,2,4,1,0,False
3555,2,0,1,0,4,3,False
3556,0,3,4,4,3,0,True
3557,0,2,1,3,4,0,False
3558,0,1,2,0,3,4,False
3559,0,2,1,4,3,0,False
3560,1,0,2,4,0,1,False
3561,3,0,1,4,3,0,False
3562,2,4,0,3,2,0,False
3563,0,1,2,0,4,3,False
3564,0,1,2,4,0,1,False
3565,1,2,0,4,0,3,False
3566,2,0,1,3,4,0,False
3567,0,1,2,0,1,4,False
3568,0,1,2,4,3,0,False
3569,1,0,4,0,4,1,True
3570,0,1,2,3,4,0,False
3571,3,0,1,0,4,1,False
3572,2,0,1,3,0,4,False
3573,0,2,1,0,3,4,False
3574,0,1,2,4,0,3,False
3575,1,2,0,0,1,2,True
3576,0,1,2,3,4,0,False
3577,1,2,3,1,4,0,False
3578,1,2,4,3,4,0,False
3579,0,2,1,4,3,0,False
3580,0,2,1,4,0,3,False
3581,0,1,2,4,3,0,False
3582,0,1,2,0,4,3,False
3583,2,4,0,4,0,3,False
3584,3,0,1,4,3,0,False
3585,2,4,0,0,3,4,False
3586,0,1,2,0,4,3,False
3587,0,1,2,4,3,0,False
3588,1,3,4,0,4,1,False
3589,3,0,1,4,3,0,False
3590,0,1,2,3,4,0,False
3591,0,1,2,4,3,0,False
3592,4,1,3,0,4,3,False
3593,0,1,2,1,4,3,False
3594,0,1,2,0,3,4,False
3595,0,1,2,4,0,1,False
3596,1,2,3,0,4,1,False
3597,4,0,2,4,3,0,False
3598,0,1,2,0,3,4,False
3599,1,0,2,4,1,3,False
3600,0,1,2,4,3,0,False
3601,2,0,1,4,0,3,False
3602,0,1,2,3,0,4,False
3603,1,3,4,0,1,4,False
3604,0,1,2,0,3,4,False
3605,1,3,4,4,3,0,False
3606,4,1,2,0,4,3,False
3607,0,1,2,3,4,0,False
3608,0,1,2,0,1,3,False
3609,0,2,3,4,3,0,False
3610,2,4,0,4,0,3,False
3611,1,3,0,4,0,3,False
3612,2,4,1,4,3,0,False
3613,3,0,1,4,0,3,False
3614,1,2,3,3,4,0,False
3615,0,1,2,1,0,2,True
3616,2,0,4,4,3,0,False
3617,1,0,2,4,0,3,False
3618,0,1,3,3,4,1,False
3619,1,2,0,3,4,0,False
3620,0,1,2,0,3,4,False
3621,4,1,3,0,3,1,False
3622,3,4,0,4,0,3,True
3623,1,2,3,4,3,1,False
3624,2,1,3,0,4,1,False
3625,0,1,2,0,3,4,False
3626,0,1,2,0,4,3,False
3627,0,1,3,0,4,3,False
3628,0,2,1,4,0,3,False
3629,2,0,1,4,3,0,False
3630,0,1,2,4,3,0,False
3631,1,2,3,0,4,3,False
3632,0,4,1,0,4,3,False
3633,3,0,1,0,1,4,False
3634,2,0,1,0,3,4,False
3635,0,1,4,0,3,1,False
3636,1,3,4,0,3,1,False
3637,0,1,2,0,3,4,False
3638,1,3,4,4,0,3,False
3639,1,3,0,3,0,4,False
3640,1,2,4,1,0,3,False
3641,2,4,0,4,3,0,False
3642,2,4,0,4,0,3,False
3643,1,2,3,0,4,3,False
3644,3,1,4,0,3,4,False
3645,1,3,4,0,3,4,False
3646,1,2,3,4,0,3,False
3647,0,1,2,0,1,4,False
3648,0,1,2,0,3,4,False
3649,0,1,2,4,1,0,False
3650,1,2,4,3,4,0,False
3651,0,1,2,0,3,4,False
3652,1,2,0,0,3,4,False
3653,4,0,1,0,4,3,False
3654,1,3,4,3,0,4,False
3655,0,1,2,0,3,4,False
3656,3,0,1,4,3,0,False
3657,0,1,2,0,4,3,False
3658,0,1,2,4,0,3,False
3659,1,2,3,0,3,4,False
3660,1,3,4,1,0,3,False
3661,0,1,2,4,0,3,False
3662,2,1,3,0,4,3,False
3663,0,1,4,0,4,3,False
3664,0,1,2,4,0,3,False
3665,0,3,4,4,3,0,True
3666,0,1,2,0,4,3,False
3667,1,0,2,4,3,0,False
3668,0,1,2,4,3,0,False
3669,1,0,2,0,4,3,False
3670,0,1,2,4,1,0,False
3671,0,1,2,4,0,3,False
3672,1,2,3,3,0,4,False
3673,0,2,1,4,3,0,False
3674,1,2,3,3,0,4,False
3675,0,1,3,0,4,3,False
3676,2,4,0,0,1,4,False
3677,2,4,0,4,1,0,False
3678,0,2,1,4,3,0,False
3679,1,2,3,4,1,3,False
3680,0,1,2,3,4,0,False
3681,1,2,3,0,4,3,False
3682,1,3,4,0,3,4,False
3683,1,2,3,0,4,3,False
3684,1,2,3,0,3,4,False
3685,2,4,1,4,1,3,False
3686,1,3,4,4,0,1,False
3687,0,3,1,4,3,0,False
3688,0,1,2,4,0,3,False
3689,0,1,2,4,0,3,False
3690,4,1,2,0,3,4,False
3691,1,0,2,4,1,3,False
3692,0,1,2,0,4,3,False
3693,1,2,3,3,0,4,False
3694,2,4,0,3,4,0,False
3695,1,2,4,4,3,0,False
3696,0,2,1,1,3,4,False
3697,0,1,2,3,4,0,False
3698,4,0,1,0,4,3,False
3699,0,1,2,4,0,3,False
3700,0,2,1,4,0,3,False
3701,0,1,2,4,3,0,False
3702,0,1,2,4,0,3,False
3703,2,4,0,4,0,3,False
3704,1,4,0,0,4,3,False
3705,1,2,4,3,1,2,False
3706,0,1,2,4,1,3,False
3707,1,2,4,0,4,1,False
3708,0,1,2,0,4,3,False
3709,1,2,3,0,4,3,False
3710,2,4,1,4,3,0,False
3711,1,2,4,0,4,3,False
3712,0,1,2,3,4,0,False
3713,0,2,3,4,0,1,False
3714,1,2,3,3,4,0,False
3715,0,1,2,0,1,3,False
3716,0,1,2,0,3,4,False
3717,3,0,1,4,1,3,False
3718,1,3,4,0,3,4,False
3719,2,1,4,4,3,0,False
3720,1,0,2,4,0,3,False
3721,0,3,2,4,0,3,False
3722,1,2,4,0,1,4,False
3723,0,1,2,3,0,4,False
3724,1,3,4,0,3,2,False
3725,1,0,2,0,3,4,False
3726,1,3,4,0,4,3,False
3727,1,0,2,0,4,3,False
3728,0,1,2,3,4,0,False
3729,1,2,3,4,3,0,False
3730,0,1,2,4,0,1,False
3731,0,4,1,0,3,4,False
3732,0,1,2,4,3,1,False
3733,1,2,3,0,4,3,False
3734,0,2,3,4,0,3,False
3735,2,0,1,0,4,3,False
3736,1,2,3,0,3,4,False
3737,0,3,4,4,0,3,True
3738,0,1,2,0,4,3,False
3739,3,0,1,0,4,3,False
3740,1,3,0,3,0,4,False
3741,0,2,1,4,3,0,False
3742,0,2,4,4,3,0,False
3743,1,3,4,0,4,3,False
3744,2,0,1,4,3,0,False
3745,0,1,2,4,0,3,False
3746,0,1,2,3,4,0,False
3747,0,1,2,4,1,0,False
3748,0,1,2,4,3,0,False
3749,1,2,4,4,0,3,False
3750,0,1,2,4,0,2,False
3751,0,1,2,0,4,3,False
3752,1,3,4,0,4,3,False
3753,2,4,0,3,0,4,False
3754,3,1,2,4,1,3,False
3755,0,4,3,4,3,0,True
3756,1,2,3,3,0,4,False
3757,4,2,1,0,4,3,False
3758,1,0,2,4,0,3,False
3759,3,0,1,3,4,0,False
3760,3,0,4,4,2,0,False
3761,1,4,2,0,4,3,False
3762,2,1,3,0,4,3,False
3763,4,0,1,4,3,1,False
3764,0,1,2,4,1,0,False
3765,0,1,2,4,0,1,False
3766,0,1,2,4,3,0,False
3767,3,0,1,0,3,1,True
3768,0,3,4,4,3,0,True
3769,3,4,1,4,3,0,False
3770,1,3,4,0,3,4,False
3771,1,2,4,0,4,3,False
3772,3,0,1,4,3,0,False
3773,1,2,4,0,2,3,False
3774,2,1,3,4,0,1,False
3775,1,3,4,0,1,3,False
3776,0,1,2,0,3,1,False
3777,0,1,2,0,1,3,False
3778,0,1,2,3,0,2,False
3779,1,0,2,4,1,3,False
3780,0,1,2,4,1,0,False
3781,1,3,4,0,4,1,False
3782,0,1,2,4,3,0,False
3783,0,1,2,3,0,4,False
3784,0,3,4,4,3,1,False
3785,0,1,2,0,2,3,False
3786,2,4,0,3,4,0,False
3787,1,2,0,4,0,3,False
3788,2,4,1,4,0,1,False
3789,0,2,3,3,4,0,False
3790,1,3,2,0,3,4,False
3791,1,2,3,4,0,1,False
3792,1,3,2,0,4,3,False
3793,1,3,4,0,4,3,False
3794,0,1,2,4,1,0,False
3795,1,2,3,0,4,1,False
3796,1,2,3,0,4,3,False
3797,0,1,2,4,0,2,False
3798,1,3,4,0,3,4,False
3799,0,1,2,0,3,4,False
3800,0,1,2,3,4,0,False
3801,0,1,2,4,3,0,False
3802,0,1,2,4,2,3,False
3803,0,1,2,0,4,3,False
3804,0,1,2,4,0,3,False
3805,0,1,2,4,3,2,False
3806,0,1,2,0,4,1,False
3807,2,4,0,4,3,0,False
3808,1,2,3,3,4,1,False
3809,0,1,2,0,4,3,False
3810,0,3,1,4,0,3,False
3811,1,2,3,4,3,0,False
3812,0,1,2,4,3,0,False
3813,1,2,3,3,1,0,False
3814,1,4,0,0,3,4,False
3815,0,1,2,0,3,4,False
3816,1,0,2,4,3,0,False
3817,0,3,4,4,2,1,False
3818,2,4,0,4,3,0,False
3819,0,1,2,4,1,0,False
3820,1,2,4,4,0,3,False
3821,0,1,2,4,3,0,False
3822,0,1,2,0,3,4,False
3823,0,1,3,4,1,3,False
3824,1,3,4,0,3,4,False
3825,0,1,2,4,3,0,False
3826,0,1,2,0,3,4,False
3827,0,1,4,0,3,4,False
3828,0,1,2,0,3,4,False
3829,0,1,2,1,0,4,False
3830,0,1,2,3,4,1,False
3831,0,1,2,0,4,3,False
3832,0,1,2,0,2,4,False
3833,1,0,2,0,3,4,False
3834,1,3,4,0,4,3,False
3835,0,2,1,4,3,0,False
3836,3,0,1,3,1,4,False
3837,0,1,2,3,4,0,False
3838,0,1,2,4,3,0,False
3839,1,2,3,4,3,0,False
3840,2,4,0,4,3,0,False
3841,0,2,1,3,0,4,False
3842,3,0,1,3,4,0,False
3843,0,1,2,4,0,3,False
3844,0,1,2,4,0,2,False
3845,0,1,2,0,4,3,False
3846,0,1,2,3,1,0,False
3847,0,1,2,0,3,4,False
3848,3,0,1,0,4,3,False
3849,0,1,2,0,4,3,False
3850,1,0,2,0,4,1,False
3851,0,1,2,0,4,3,False
3852,2,4,0,0,4,3,False
3853,1,2,3,0,1,4,False
3854,0,1,2,0,4,3,False
3855,1,4,0,3,0,4,False
3856,0,3,4,3,4,0,True
3857,2,1,4,4,1,3,False
3858,3,4,0,4,1,0,False
3859,3,4,1,0,4,3,False
3860,0,1,2,1,4,0,False
3861,2,1,0,3,4,0,False
3862,1,2,3,0,4,3,False
3863,2,0,1,3,1,0,False
3864,0,3,4,4,3,0,True
3865,0,1,2,4,0,3,False
3866,1,3,4,0,4,3,False
3867,0,1,2,0,2,4,False
3868,1,2,3,0,3,4,False
3869,1,2,3,0,4,3,False
3870,2,0,1,2,1,0,True
3871,0,3,4,4,3,0,True
3872,0,1,2,4,0,1,False
3873,1,2,3,4,0,1,False
3874,0,1,2,0,1,3,False
3875,0,2,3,3,4,0,False
3876,0,1,2,4,3,0,False
3877,0,1,2,3,4,0,False
3878,0,1,2,4,3,0,False
3879,1,2,3,0,4,3,False
3880,0,1,2,4,0,3,False
3881,0,1,2,0,4,3,False
3882,0,1,2,4,3,0,False
3883,2,1,3,0,4,3,False
3884,1,4,0,0,4,3,False
3885,1,2,3,4,0,1,False
3886,3,2,1,4,3,0,False
3887,1,4,2,1,4,0,False
3888,1,2,0,0,3,4,False
3889,0,1,2,4,3,0,False
3890,0,2,1,3,4,0,False
3891,2,4,0,4,3,0,False
3892,1,3,4,0,4,3,False
3893,0,1,2,0,4,3,False
3894,3,1,2,4,3,0,False
3895,2,4,0,4,3,0,False
3896,1,4,3,3,1,0,False
3897,3,1,2,4,0,3,False
3898,3,0,1,4,0,3,False
3899,1,0,2,4,0,1,False
3900,1,2,3,4,0,3,False
3901,1,0,2,4,3,1,False
3902,1,3,4,0,3,1,False
3903,0,2,3,4,0,3,False
3904,0,1,2,3,1,4,False
3905,0,2,1,4,0,3,False
3906,1,0,2,0,4,3,False
3907,1,4,2,0,4,2,False
3908,0,1,2,4,0,3,False
3909,1,3,4,0,4,3,False
3910,1,2,3,0,4,3,False
3911,0,1,2,4,3,0,False
3912,0,1,4,0,3,4,False
3913,0,1,2,4,0,1,False
3914,3,0,1,4,3,0,False
3915,2,4,1,3,4,0,False
3916,4,1,3,0,4,3,False
3917,0,1,2,0,3,1,False
3918,1,2,3,0,4,1,False
3919,0,1,2,0,1,3,False
3920,2,0,1,3,4,0,False
3921,0,1,2,4,3,0,False
3922,0,2,1,3,4,0,False
3923,0,1,2,4,0,3,False
3924,0,1,2,2,3,0,False
3925,0,1,2,4,1,0,False
3926,0,1,3,3,0,4,False
3927,2,4,1,4,0,1,False
3928,1,2,0,0,4,3,False
3929,3,1,2,3,4,0,False
3930,0,1,3,4,1,0,False
3931,2,4,0,4,3,1,False
3932,0,1,2,3,4,0,False
3933,2,4,0,3,4,0,False
3934,0,1,2,3,4,0,False
3935,0,1,2,0,4,1,False
3936,1,2,3,0,3,4,False
3937,0,3,4,4,0,3,True
3938,0,1,2,0,4,3,False
3939,1,2,0,0,3,4,False
3940,2,0,1,3,4,0,False
3941,0,1,2,3,4,0,False
3942,1,3,4,0,3,4,False
3943,0,2,1,4,3,0,False
3944,0,1,2,3,4,0,False
3945,3,0,1,3,4,1,False
3946,0,1,2,0,4,3,False
3947,0,2,1,4,3,0,False
3948,1,2,3,4,1,0,False
3949,3,0,1,3,4,1,False
3950,0,1,2,4,0,2,False
3951,2,4,0,3,1,4,False
3952,0,1,2,4,3,1,False
3953,0,1,2,0,4,3,False
3954,1,2,3,4,3,0,False
3955,0,1,2,4,0,3,False
3956,0,3,1,3,0,2,False
3957,0,1,2,0,3,4,False
3958,2,4,0,4,3,0,False
3959,1,2,3,3,0,4,False
3960,1,2,3,0,4,3,False
3961,2,4,0,4,3,0,False
3962,4,0,1,0,4,3,False
3963,1,0,2,4,3,2,False
3964,0,1,2,0,4,3,False
3965,0,1,2,3,4,0,False
3966,0,1,2,3,0,4,False
3967,0,2,1,4,1,0,False
3968,1,4,0,0,4,1,True
3969,1,3,4,0,3,4,False
3970,3,0,1,4,0,3,False
3971,0,1,2,4,3,1,False
3972,1,2,3,0,4,3,False
3973,0,1,2,3,4,0,False
3974,4,1,3,0,3,4,False
3975,1,3,4,0,1,4,False
3976,0,1,2,0,4,3,False
3977,0,1,2,3,1,4,False
3978,3,4,0,4,3,0,True
3979,1,2,3,0,4,3,False
3980,0,1,4,0,3,4,False
3981,0,1,2,4,0,3,False
3982,0,2,1,0,4,3,False
3983,1,0,2,3,4,1,False
3984,1,3,4,0,3,4,False
3985,0,1,2,4,3,0,False
3986,0,1,2,3,4,0,False
3987,0,1,2,3,4,0,False
3988,4,1,2,0,3,4,False
3989,1,4,3,1,0,4,False
3990,0,1,2,4,0,1,False
3991,0,3,4,4,0,3,True
3992,0,1,2,0,3,4,False
3993,0,3,1,4,3,0,False
3994,1,3,4,0,3,1,False
3995,0,1,2,4,3,0,False
3996,2,4,0,0,4,3,False
3997,0,1,2,4,3,0,False
3998,1,3,4,4,3,0,False
3999,1,0,2,3,0,4,False
4000,0,1,2,0,4,3,False
4001,1,2,3,4,1,0,False
4002,3,0,1,4,3,0,False
4003,0,3,2,4,1,0,False
4004,0,2,1,4,0,3,False
4005,0,1,2,4,3,1,False
4006,0,1,2,4,0,2,False
4007,0,1,2,4,0,3,False
4008,0,1,2,4,1,0,False
4009,1,2,3,4,0,3,False
4010,0,1,2,4,0,1,False
4011,0,1,2,4,3,0,False
4012,0,1,2,4,0,3,False
4013,0,1,2,4,3,0,False
4014,0,1,2,4,3,0,False
4015,0,1,2,4,3,0,False
4016,3,0,1,0,1,4,False
4017,2,0,1,3,0,4,False
4018,0,3,4,4,0,3,True
4019,0,3,1,0,4,1,False
4020,0,2,4,3,4,0,False
4021,0,1,2,4,3,0,False
4022,1,2,3,0,3,1,False
4023,0,3,2,4,0,3,False
4024,0,1,2,3,4,0,False
4025,0,2,1,4,3,0,False
4026,1,2,3,4,0,1,False
4027,0,3,4,4,0,3,True
4028,2,3,1,4,0,3,False
4029,0,1,2,3,2,4,False
4030,1,3,4,0,1,2,False
4031,2,4,0,4,3,1,False
4032,0,1,2,0,1,4,False
4033,2,0,1,4,1,0,False
4034,4,2,1,0,4,3,False
4035,0,2,4,4,1,0,False
4036,2,4,0,4,3,1,False
4037,0,1,2,4,3,0,False
4038,0,1,2,1,0,4,False
4039,1,3,4,0,2,1,False
4040,0,2,1,4,3,0,False
4041,0,1,2,3,4,0,False
4042,0,1,2,4,0,3,False
4043,2,4,0,4,2,3,False
4044,1,2,3,4,0,3,False
4045,4,1,3,3,0,4,False
4046,1,2,3,4,1,0,False
4047,0,1,2,0,3,4,False
4048,0,1,2,3,0,4,False
4049,2,1,3,0,4,1,False
4050,2,4,0,3,0,4,False
4051,0,1,2,3,4,1,False
4052,0,1,2,1,4,3,False
4053,0,1,2,3,0,4,False
4054,1,2,3,4,1,0,False
4055,1,2,3,0,3,4,False
4056,0,2,4,4,3,1,False
4057,1,2,3,1,4,0,False
4058,0,1,2,3,4,0,False
4059,1,2,3,0,4,3,False
4060,2,0,1,4,0,3,False
4061,1,2,3,0,3,4,False
4062,0,1,2,4,3,0,False
4063,0,2,1,0,4,3,False
4064,1,2,3,0,3,1,False
4065,0,4,1,0,3,4,False
4066,1,0,2,0,4,3,False
4067,1,4,0,0,4,3,False
4068,0,1,2,3,4,0,False
4069,0,1,2,4,0,1,False
4070,1,0,2,3,4,0,False
4071,0,3,4,4,3,1,False
4072,1,2,3,0,4,3,False
4073,2,0,1,4,0,3,False
4074,4,1,3,0,4,3,False
4075,1,2,3,0,3,4,False
4076,2,4,0,4,3,0,False
4077,1,2,3,4,0,3,False
4078,0,1,2,4,3,0,False
4079,0,1,4,0,4,3,False
4080,1,2,3,0,4,3,False
4081,2,0,1,4,3,0,False
4082,2,4,0,0,4,3,False
4083,1,0,3,3,0,4,False
4084,2,0,1,4,0,3,False
4085,0,3,4,4,3,0,True
4086,1,2,3,3,4,0,False
4087,2,1,0,0,4,3,False
4088,0,2,4,3,4,0,False
4089,3,1,4,4,0,3,False
4090,0,1,2,4,1,0,False
4091,0,1,2,4,1,3,False
4092,0,1,2,4,0,3,False
4093,0,1,2,4,3,0,False
4094,0,1,2,0,4,3,False
4095,2,4,0,4,0,3,False
4096,0,1,2,4,3,0,False
4097,0,1,2,3,0,4,False
4098,0,1,2,0,4,3,False
4099,0,1,2,4,3,0,False
4100,0,3,4,4,0,1,False
4101,1,3,4,4,3,0,False
4102,0,1,2,4,3,1,False
4103,0,2,1,3,4,0,False
4104,0,3,1,4,0,3,False
4105,0,1,2,3,0,1,False
4106,0,2,4,4,2,3,False
4107,1,3,4,0,4,3,False
4108,0,1,2,4,3,0,False
4109,0,3,4,4,0,3,True
4110,1,2,3,4,3,1,False
4111,0,1,2,4,0,3,False
4112,0,1,2,4,3,0,False
4113,2,0,1,4,0,3,False
4114,1,3,2,0,3,4,False
4115,0,1,2,0,4,3,False
4116,0,1,4,0,3,1,False
4117,2,0,1,4,1,3,False
4118,0,1,2,0,4,3,False
4119,0,1,2,0,4,3,False
4120,2,0,1,4,0,3,False
4121,3,4,0,4,0,3,True
4122,2,4,0,3,4,0,False
4123,2,4,0,0,4,3,False
4124,1,2,4,3,1,0,False
4125,0,1,2,4,3,1,False
4126,0,4,3,4,3,0,True
4127,1,2,4,3,4,0,False
4128,0,1,2,4,0,3,False
4129,1,2,3,4,0,1,False
4130,0,1,2,3,4,0,False
4131,0,1,2,4,3,0,False
4132,0,1,2,0,4,1,False
4133,1,2,3,0,4,3,False
4134,0,2,1,4,3,0,False
4135,2,0,1,3,4,0,False
4136,3,0,1,4,3,0,False
4137,1,2,3,3,4,0,False
4138,0,3,4,4,3,0,True
4139,2,1,3,0,4,3,False
4140,1,2,0,0,3,4,False
4141,3,0,1,4,0,3,False
4142,1,3,4,0,3,4,False
4143,1,2,3,0,3,4,False
4144,0,1,2,4,3,0,False
4145,0,1,2,0,1,3,False
4146,1,2,3,4,0,1,False
4147,0,3,4,4,3,0,True
4148,1,3,4,0,3,4,False
4149,1,2,3,0,3,4,False
4150,3,0,1,3,0,4,False
4151,0,1,2,4,0,3,False
4152,0,1,2,0,4,3,False
4153,3,0,1,1,4,3,False
4154,4,1,2,0,3,4,False
4155,3,0,1,4,3,0,False
4156,0,1,2,3,0,4,False
4157,3,0,1,4,0,3,False
4158,2,4,1,3,4,0,False
4159,0,1,2,4,0,3,False
